x,y_0,dy_dx_0,y_1,dy_dx_1,y_2,dy_dx_2,y_3,dy_dx_3,y_4,dy_dx_4
-3.825,-0.9572948876779589,0.041793249012822054,0.0,0.0,-0.00025010161540328093,-0.0009497906842116854,-0.08167352731590367,-0.05857703257600162,-0.9990483647623233,0.0019023648657278125
-3.8225,-0.9571902794337385,0.041893384478780805,0.0,0.0,-0.00025248659601687453,-0.000958205088194688,-0.08182007843226728,-0.05866387080193905,-0.9990435969519089,0.00191189138939174
-3.82,-0.957085420564793,0.0419937488711567,0.0,0.0,-0.0002548926974532917,-0.0009666874231533528,-0.08196684672124546,-0.058750770626305765,-0.9990388052656595,0.001921465573363701
-3.8175,-0.9569803104982195,0.04209434265936566,0.0,0.0,-0.00025732009014473685,-0.0009752381728902076,-0.08211383233652345,-0.05883773180017397,-0.9990339895841269,0.0019310876556225542
-3.815,-0.9568749486599412,0.042195166313517454,0.0,0.0,-0.0002597689457356123,-0.0009838578240507663,-0.08226103543116217,-0.05892475407300514,-0.9990291497872669,0.0019407578753306565
-3.8125,-0.9567693344747047,0.042296220304415336,0.0,0.0,-0.0002622394370906389,-0.0009925468661345306,-0.08240845615759418,-0.05901183719264407,-0.9990242857544355,0.0019504764728400792
-3.81,-0.956663467366079,0.04239750510355561,0.0,0.0,-0.0002647317383022885,-0.001001305791506182,-0.08255609466761961,-0.0590989809053129,-0.9990193973643866,0.001960243689697827
-3.8075,-0.9565573467564532,0.042499021183127234,0.0,0.0,-0.00026724602469689455,-0.0010101350954071083,-0.08270395111240214,-0.0591861849556051,-0.9990144844952686,0.00197005976865261
-3.805,-0.9564509720670356,0.042600769016011376,0.0,0.0,-0.00026978247284303983,-0.0010190352759663415,-0.08285202564246484,-0.05927344908647943,-0.9990095470246216,0.0019799249536602836
-3.8025,-0.9563443427178508,0.04270274907578096,0.0,0.0,-0.0002723412605581979,-0.0010280068342119534,-0.08300031840768615,-0.05936077303925396,-0.9990045848293743,0.001989839489889511
-3.8,-0.9562374581277391,0.04280496183670026,0.0,0.0,-0.0002749225669155364,-0.001037050274082408,-0.08314882955729581,-0.05944815655360001,-0.9989995977858409,0.0019998036237280914
