x,y_0,dy_dx_0,y_1,dy_dx_1,y_2,dy_dx_2,y_3,dy_dx_3,y_4,dy_dx_4
-1.9525,-0.7514379711844466,0.2176704877311014,-0.7514379711844466,0.2176704877311014,-0.7514379711844466,0.2176704877311014,-0.7514379711844466,0.2176704877311014,-0.7514379711844466,0.2176704877311014
-1.95,-0.7508932836251672,0.21807963830330718,-0.7508932836251672,0.21807963830330718,-0.7508932836251672,0.21807963830330718,-0.7508932836251672,0.21807963830330718,-0.7508932836251672,0.21807963830330718
-1.9475,-0.750347572600204,0.21848926014649075,-0.750347572600204,0.21848926014649075,-0.750347572600204,0.21848926014649075,-0.750347572600204,0.21848926014649075,-0.750347572600204,0.21848926014649075
-1.945,-0.7498008369323694,0.21889935246775918,-0.7498008369323694,0.21889935246775918,-0.7498008369323694,0.21889935246775918,-0.7498008369323694,0.21889935246775918,-0.7498008369323694,0.21889935246775918
-1.9425,-0.7492530754464667,0.21930991446700565,-0.7492530754464667,0.21930991446700565,-0.7492530754464667,0.21930991446700565,-0.7492530754464667,0.21930991446700565,-0.7492530754464667,0.21930991446700565
-1.94,-0.7487042869693087,0.21972094533688954,-0.7487042869693087,0.21972094533688954,-0.7487042869693087,0.21972094533688954,-0.7487042869693087,0.21972094533688954,-0.7487042869693087,0.21972094533688954
-1.9375,-0.7481544703297354,0.22013244426281656,-0.7481544703297354,0.22013244426281656,-0.7481544703297354,0.22013244426281656,-0.7481544703297354,0.22013244426281656,-0.7481544703297354,0.22013244426281656
-1.935,-0.7476036243586326,0.22054441042291828,-0.7476036243586326,0.22054441042291828,-0.7476036243586326,0.22054441042291828,-0.7476036243586326,0.22054441042291828,-0.7476036243586326,0.22054441042291828
-1.9325,-0.7470517478889498,0.2209568429880325,-0.7470517478889498,0.2209568429880325,-0.7470517478889498,0.2209568429880325,-0.7470517478889498,0.2209568429880325,-0.7470517478889498,0.2209568429880325
-1.93,-0.7464988397557184,0.22136974112168312,-0.7464988397557184,0.22136974112168312,-0.7464988397557184,0.22136974112168312,-0.7464988397557184,0.22136974112168312,-0.7464988397557184,0.22136974112168312
-1.9275,-0.7459448987960705,0.22178310398006007,-0.7459448987960705,0.22178310398006007,-0.7459448987960705,0.22178310398006007,-0.7459448987960705,0.22178310398006007,-0.7459448987960705,0.22178310398006007
-1.925,-0.7453899238492566,0.2221969307119997,-0.7453899238492566,0.2221969307119997,-0.7453899238492566,0.2221969307119997,-0.7453899238492566,0.2221969307119997,-0.7453899238492566,0.2221969307119997
-1.9225,-0.7448339137566644,0.22261122045896486,-0.7448339137566644,0.22261122045896486,-0.7448339137566644,0.22261122045896486,-0.7448339137566644,0.22261122045896486,-0.7448339137566644,0.22261122045896486
-1.92,-0.7442768673618374,0.223025972355025,-0.7442768673618374,0.223025972355025,-0.7442768673618374,0.223025972355025,-0.7442768673618374,0.223025972355025,-0.7442768673618374,0.223025972355025
-1.9175,-0.7437187835104926,0.22344118552683648,-0.7437187835104926,0.22344118552683648,-0.7437187835104926,0.22344118552683648,-0.7437187835104926,0.22344118552683648,-0.7437187835104926,0.22344118552683648
-1.915,-0.7431596610505404,0.22385685909362288,-0.7431596610505404,0.22385685909362288,-0.7431596610505404,0.22385685909362288,-0.7431596610505404,0.22385685909362288,-0.7431596610505404,0.22385685909362288
-1.9125,-0.7425994988321021,0.2242729921671554,-0.7425994988321021,0.2242729921671554,-0.7425994988321021,0.2242729921671554,-0.7425994988321021,0.2242729921671554,-0.7425994988321021,0.2242729921671554
